name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
FORD Escape,2009,1106448,164600 km,Hybrid,Individual,Automatic,Second Owner
HONDA FIT,2005,3360,143000 km,Petrol,Individual,Variator,Fourth & Above Owner
KIA Sportage EX,2014,1765008,90000 km,Petrol,Individual,Tiptronic,First Owner
HYUNDAI Sonata,2015,816648,486563 km,LPG,Individual,Automatic,First Owner
BMW 640,2012,4346664,190000 km,Petrol,Dealer,Tiptronic,Second Owner
JEEP Grand Cherokee,2005,619080,111111 km,CNG,Individual,Tiptronic,Second Owner
BMW 330,2007,1580628,143000 km,Petrol,Dealer,Tiptronic,Second Owner
CHEVROLET Captiva,2007,474180,48524 km,Diesel,Dealer,Automatic,Second Owner
OPEL Combo,2008,8693244,230000 km,Diesel,Dealer,Manual,Second Owner
FORD Transit Connect,2004,1159116,223000 km,Diesel,Individual,Manual,Fourth & Above Owner
LEXUS CT 200h,2012,52668,192683 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
TOYOTA Camry,2013,1791384,204800 km,Petrol,Dealer,Automatic,Third Owner
LEXUS ES 350,2015,856128,40386 km,Hybrid,Individual,Automatic,Second Owner
JEEP Grand Cherokee,2011,2648016,199500 km,Diesel,Dealer,Automatic,First Owner
HONDA Elysion,2010,1512000,134000 km,Petrol,Individual,Automatic,First Owner
CHEVROLET Cruze,2012,1174908,180000 km,Diesel,Individual,Automatic,Second Owner
CHEVROLET Cruze,2013,1106448,147000 km,Petrol,Individual,Tiptronic,Second Owner
SUBARU Outback,2013,1975764,116800 km,Petrol,Dealer,Tiptronic,Second Owner
CHEVROLET Orlando,2014,1826076,177103 km,Diesel,Individual,Automatic,Second Owner
BMW X5,2017,72408,0 km,Petrol,Individual,Automatic,Second Owner
FORD Fusion,2014,256872,151411 km,Petrol,Individual,Automatic,First Owner
TOYOTA Vitz,2010,763980,18000 km,Petrol,Individual,Variator,Third Owner
NISSAN Tiida,2005,646800,154000 km,Petrol,Dealer,Automatic,Second Owner
SSANGYONG REXTON,2011,1902516,131114 km,Diesel,Individual,Automatic,Second Owner
HYUNDAI H1,2011,1567440,55248 km,Diesel,Dealer,Automatic,Second Owner
HYUNDAI Sonata,2015,895692,310886 km,LPG,Individual,Automatic,Fourth & Above Owner
LEXUS RX 450,2010,26376,382746 km,Hybrid,Dealer,Automatic,First Owner
OPEL Omega c,2001,434700,20000 km,Petrol,Individual,Automatic,First Owner
SUBARU Legacy,2002,605892,187000 km,Petrol,Dealer,Automatic,Third Owner
KIA Optima EX,2013,1369872,92000 km,Petrol,Individual,Tiptronic,Fourth & Above Owner
TOYOTA Prius,2013,1685964,56000 km,Petrol,Dealer,Tiptronic,Fourth & Above Owner
HYUNDAI Santa FE,2015,4112220,80000 km,Diesel,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Elantra Limited,2015,1383060,35167 km,Petrol,Dealer,Automatic,Third Owner
HYUNDAI Elantra,2007,1032108,1678000 km,Diesel,Individual,Automatic,Third Owner
HYUNDAI Tucson,2017,3406704,82430 km,Diesel,Dealer,Automatic,Third Owner
HONDA CR-Z,2013,1185492,90000 km,Hybrid,Dealer,Manual,Fourth & Above Owner
HYUNDAI H1,2014,2890104,119884 km,Diesel,Dealer,Automatic,First Owner
HYUNDAI Sonata,2018,4448556,48605 km,Petrol,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Tucson,2012,1490748,225117 km,Diesel,Individual,Automatic,Third Owner
NISSAN Juke,2012,39480,136712 km,Petrol,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2013,1448916,92800 km,Petrol,Dealer,Automatic,Second Owner
LEXUS GX 460,2010,3345636,155821 km,Petrol,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ CLK 200,2000,658560,145000 km,CNG,Individual,Tiptronic,Fourth & Above Owner
HYUNDAI Elantra,2007,698880,149691 km,Petrol,Dealer,Automatic,First Owner
HONDA FIT,2012,1001028,13000 km,Hybrid,Dealer,Automatic,First Owner
MERCEDES-BENZ GL 350 Bluetec,2011,4083240,147500 km,Diesel,Dealer,Tiptronic,First Owner
HYUNDAI Sonata,2010,597996,81248 km,LPG,Dealer,Automatic,Second Owner
NISSAN Micra,2003,336000,12323 km,Petrol,Individual,Manual,First Owner
SSANGYONG Actyon,2011,1680420,166850 km,Diesel,Dealer,Automatic,Second Owner
MERCEDES-BENZ A 160,1998,447804,204000 km,Petrol,Dealer,Tiptronic,Third Owner
FORD Transit,2000,1092000,250000 km,Diesel,Individual,Manual,First Owner
CHEVROLET Captiva,2014,2039772,146644 km,Diesel,Individual,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2011,1468656,103453 km,Petrol,Individual,Automatic,Fourth & Above Owner
NISSAN Teana,2003,605892,95000 km,Petrol,Dealer,Automatic,Second Owner
MERCEDES-BENZ E 320,2000,319200,1000 km,Diesel,Individual,Tiptronic,First Owner
VOLKSWAGEN Golf,2010,1317204,1000 km,Petrol,Dealer,Manual,Fourth & Above Owner
NISSAN Note,2008,543984,999999999 km,CNG,Individual,Automatic,Third Owner
CHEVROLET Volt,2013,342468,196590 km,Hybrid,Dealer,Automatic,First Owner
HYUNDAI Sonata,2012,98784,0 km,Hybrid,Individual,Automatic,Third Owner
TOYOTA Aqua,2012,13188,128000 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2013,421512,294034 km,Petrol,Individual,Automatic,First Owner
BMW 535,2015,3951528,59200 km,Petrol,Dealer,Tiptronic,Second Owner
FORD C-MAX,2013,1264452,173000 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
NISSAN Navara,2008,1896720,166000 km,Diesel,Dealer,Manual,Third Owner
HYUNDAI Accent,2011,1106448,109000 km,Petrol,Dealer,Tiptronic,First Owner
FIAT 500 Abarth,2015,2107476,28000 km,Petrol,Dealer,Manual,Third Owner
HYUNDAI Sonata,2012,8400,86000 km,Hybrid,Dealer,Tiptronic,Third Owner
LEXUS GX 470,2013,526848,202651 km,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Elantra,2010,1419096,71202 km,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Tucson,2015,2532684,143278 km,Diesel,Individual,Automatic,Fourth & Above Owner
HYUNDAI Santa FE,2016,4464936,94259 km,Diesel,Dealer,Automatic,Second Owner
MERCEDES-BENZ C 240,1997,658560,280000 km,CNG,Dealer,Manual,Second Owner
AUDI Q5,2016,79044,448982 km,Petrol,Individual,Automatic,Fourth & Above Owner
KIA Optima,2012,1327200,97000 km,Petrol,Dealer,Tiptronic,Fourth & Above Owner
NISSAN Tiida,2009,131712,95000 km,Petrol,Individual,Automatic,Fourth & Above Owner
KIA RIO,2012,18480,199288 km,Petrol,Dealer,Automatic,Fourth & Above Owner
MITSUBISHI Mirage,2018,118524,7430 km,Petrol,Individual,Automatic,Third Owner
SSANGYONG Actyon,2016,2567376,153404 km,Diesel,Individual,Automatic,Third Owner
BMW 550,2012,1844052,0 km,Petrol,Dealer,Tiptronic,Fourth & Above Owner
MERCEDES-BENZ S 550,2016,7441980,27573 km,Petrol,Individual,Automatic,Fourth & Above Owner
KIA RIO,2013,164640,53386 km,Petrol,Dealer,Automatic,First Owner
MERCEDES-BENZ E 350,2011,1396164,119379 km,Diesel,Dealer,Automatic,First Owner
FORD Transit,2010,1764756,198000 km,Diesel,Dealer,Manual,First Owner
TOYOTA Camry,2012,2041620,246400 km,Petrol,Dealer,Automatic,Second Owner
AUDI A6,1998,395136,0 km,Petrol,Individual,Manual,Third Owner
HYUNDAI Sonata,2016,1317204,317106 km,LPG,Dealer,Automatic,Third Owner
LEXUS GX 460,2010,1317204,275240 km,Petrol,Individual,Automatic,First Owner
CHEVROLET Malibu,2017,13188,0 km,Petrol,Individual,Automatic,First Owner
SUBARU Crosstrek,2019,46116,7971 km,Petrol,Dealer,Automatic,Third Owner
LEXUS RX 450,2010,1027404,413474 km,Hybrid,Dealer,Automatic,Second Owner
LEXUS CT 200h,2012,125160,174106 km,Hybrid,Dealer,Automatic,First Owner
LEXUS GX 460,2010,1317204,275240 km,Petrol,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2015,895692,310886 km,LPG,Individual,Automatic,First Owner
TOYOTA Prius,2012,1712340,190000 km,Petrol,Dealer,Automatic,Third Owner
HYUNDAI Veloster,2011,1501584,55000 km,Petrol,Individual,Tiptronic,Third Owner
CHEVROLET Spark,2014,52668,131312 km,Petrol,Dealer,Automatic,First Owner
VOLKSWAGEN Jetta se,2014,1580628,72000 km,Petrol,Dealer,Automatic,First Owner
HYUNDAI Accent,2019,843024,4621 km,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Camry,2010,1343496,121000 km,Petrol,Dealer,Tiptronic,Fourth & Above Owner
TOYOTA 4Runner,2016,5400360,48000 km,Petrol,Individual,Automatic,Second Owner
TOYOTA Land Cruiser Prado,2016,16716,85000 km,Diesel,Individual,Automatic,Second Owner
HYUNDAI Tucson,2016,3085320,113006 km,Diesel,Dealer,Automatic,Fourth & Above Owner
MAZDA 1300,2012,13188,301866 km,Petrol,Individual,Automatic,Second Owner
LEXUS GX 460,2016,6849276,155976 km,Petrol,Individual,Automatic,Second Owner
CHEVROLET Malibu,2016,2162496,113509 km,Petrol,Dealer,Automatic,First Owner
HYUNDAI Sonata,2014,974736,312690 km,LPG,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2017,4201512,19080 km,Petrol,Individual,Automatic,First Owner
HYUNDAI Elantra,2014,316092,110685 km,Petrol,Individual,Automatic,First Owner
MAZDA Demio,2002,500556,1000 km,LPG,Individual,Tiptronic,Second Owner
HYUNDAI Elantra,2016,52668,72629 km,Petrol,Individual,Automatic,First Owner
MERCEDES-BENZ G 63 AMG,2016,2660700,39325 km,Petrol,Dealer,Automatic,Third Owner
KIA Optima,2014,1185492,60704 km,Petrol,Dealer,Automatic,Second Owner
MERCEDES-BENZ E 350,2014,158088,146395 km,Petrol,Individual,Automatic,Third Owner
MERCEDES-BENZ E 200,1999,869316,280000 km,Petrol,Dealer,Manual,Second Owner
SSANGYONG Kyron,2008,474180,76800 km,Diesel,Individual,Automatic,First Owner
TOYOTA Camry,2018,1580628,35058 km,Hybrid,Individual,Automatic,Second Owner
MERCEDES-BENZ C 220,2008,1975764,177000 km,Diesel,Dealer,Tiptronic,Third Owner
CHEVROLET Volt,2011,223944,288778 km,Hybrid,Individual,Automatic,Second Owner
LEXUS CT 200h,2015,39480,115347 km,Hybrid,Individual,Automatic,Third Owner
HYUNDAI Tucson,2010,1902516,151281 km,Diesel,Dealer,Automatic,Fourth & Above Owner
HYUNDAI H1,2010,1093260,73401 km,Diesel,Dealer,Automatic,First Owner
HYUNDAI Sonata,2020,5584740,13460 km,LPG,Individual,Automatic,Third Owner
MERCEDES-BENZ E 250,2013,4346664,45432 km,Diesel,Individual,Tiptronic,Fourth & Above Owner
MITSUBISHI Colt,2002,632268,187000 km,Petrol,Dealer,Variator,First Owner
HYUNDAI Elantra,2017,2107476,23000 km,Petrol,Individual,Tiptronic,Fourth & Above Owner
TOYOTA Prius,2012,1844052,24000 km,LPG,Individual,Variator,Third Owner
OPEL Combo,2008,790272,233000 km,LPG,Dealer,Manual,First Owner
TOYOTA Prius,2014,1844052,87000 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
TOYOTA Vitz,2011,724416,0 km,Petrol,Dealer,Automatic,Third Owner
CHEVROLET Aveo,2014,1457064,74422 km,Petrol,Dealer,Automatic,Fourth & Above Owner
CHEVROLET Lacetti,2009,698124,52472 km,Petrol,Dealer,Automatic,First Owner
SUBARU Legacy,2005,658560,192000 km,Petrol,Dealer,Automatic,First Owner
MERCEDES-BENZ GL 450,2012,3003168,155313 km,Petrol,Individual,Automatic,First Owner
CHEVROLET Cruze,2016,2107476,29000 km,Petrol,Individual,Tiptronic,Third Owner
HONDA FIT,2015,2059008,111649 km,Petrol,Dealer,Automatic,Fourth & Above Owner
LEXUS RX 450,2010,421512,167222 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
FORD Escape,2009,18480,193614 km,Hybrid,Individual,Automatic,Third Owner
MERCEDES-BENZ E 350,2011,1145928,64496 km,Diesel,Individual,Automatic,First Owner
HONDA FIT,2014,895692,115000 km,Hybrid,Individual,Automatic,Second Owner
SUBARU Legacy Outback,1999,526848,187000 km,Petrol,Dealer,Automatic,First Owner
TOYOTA Highlander,2012,803460,285186 km,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Sonata,2014,843024,362454 km,LPG,Individual,Automatic,First Owner
CITROEN C4,2007,1053696,210000 km,Petrol,Dealer,Manual,Third Owner
HONDA Step Wagon,2005,1001028,136800 km,Petrol,Dealer,Automatic,Second Owner
NISSAN X-Trail,2005,1080072,180000 km,Petrol,Dealer,Automatic,Third Owner
TOYOTA Camry SE,2015,2212812,47128 km,Petrol,Individual,Automatic,Second Owner
HYUNDAI H1,2010,1659588,115028 km,Diesel,Individual,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2014,711228,636908 km,LPG,Dealer,Automatic,Second Owner
LEXUS LX 570,2018,21864864,17700 km,Petrol,Dealer,Tiptronic,Second Owner
TOYOTA Camry,2013,32928,232032 km,Hybrid,Dealer,Automatic,Second Owner
VOLKSWAGEN Jetta,2016,1949388,27000 km,Petrol,Dealer,Tiptronic,Fourth & Above Owner
BMW X5,2012,2555280,198211 km,Diesel,Dealer,Tiptronic,Third Owner
FORD Fusion,2010,32928,46837 km,Hybrid,Individual,Automatic,Fourth & Above Owner
MERCEDES-BENZ E 270,2003,1132740,245000 km,Diesel,Dealer,Automatic,Second Owner
OPEL Astra,2002,361200,272109 km,Petrol,Dealer,Automatic,First Owner
TOYOTA Prius C,2012,1606920,254400 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
LEXUS GX 470,2008,72408,263190 km,Petrol,Individual,Automatic,First Owner
NISSAN Altima,2017,882504,45022 km,Petrol,Individual,Automatic,Fourth & Above Owner
HONDA FIT,2003,3360,140000 km,Petrol,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2015,816648,574647 km,LPG,Individual,Automatic,Second Owner
HYUNDAI Elantra,2016,46116,47422 km,Petrol,Individual,Automatic,Third Owner
JEEP Grand Cherokee,2004,1014216,151000 km,CNG,Individual,Automatic,Third Owner
TOYOTA Prius,2016,1844052,48738 km,Hybrid,Individual,Automatic,Second Owner
HONDA FIT,2005,2520,0 km,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2018,5838168,24000 km,Petrol,Individual,Automatic,Third Owner
HYUNDAI Sonata,2014,843024,486631 km,LPG,Dealer,Automatic,Third Owner
TOYOTA Camry,2014,8400,4000 km,Petrol,Individual,Automatic,Third Owner
BMW X6,2011,2402400,1000 km,Petrol,Individual,Tiptronic,Second Owner
TOYOTA Sienna,2011,302988,181722 km,Petrol,Dealer,Automatic,First Owner
HONDA FIT Modulo,2011,869316,125000 km,Hybrid,Dealer,Automatic,First Owner
HYUNDAI Sonata,2016,1343496,93000 km,Petrol,Dealer,Automatic,First Owner
TOYOTA Highlander,2012,829836,157211 km,Hybrid,Dealer,Automatic,First Owner
HYUNDAI Santa FE,2016,3532368,122184 km,Diesel,Individual,Automatic,First Owner
DODGE RAM,2011,21084,0 km,Petrol,Individual,Automatic,Third Owner
TOYOTA Prius C,2013,1396164,103000 km,Hybrid,Individual,Variator,Third Owner
HYUNDAI H1,2011,1870344,120805 km,Diesel,Individual,Automatic,Fourth & Above Owner
MERCEDES-BENZ ML 350,2008,23688,213998 km,Diesel,Dealer,Automatic,Third Owner
HYUNDAI Sonata,2011,1580628,180800 km,Petrol,Individual,Automatic,Second Owner
VOLKSWAGEN Golf,2002,474180,150000 km,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2010,1081920,97132 km,Petrol,Dealer,Automatic,Third Owner
HYUNDAI Elantra,2011,1628256,124892 km,Petrol,Individual,Automatic,Fourth & Above Owner
BMW X5,2014,605892,0 km,Diesel,Individual,Automatic,Fourth & Above Owner
MERCEDES-BENZ E 350,2008,59304,122874 km,Diesel,Individual,Automatic,First Owner
VOLKSWAGEN Jetta,2014,1159116,85000 km,Petrol,Individual,Tiptronic,Fourth & Above Owner
BMW X5,2008,2107476,213000 km,Diesel,Dealer,Tiptronic,Third Owner
FORD Fiesta,2013,1080072,86000 km,Petrol,Dealer,Variator,First Owner
HYUNDAI Elantra LIMITED,2015,1685964,57000 km,Petrol,Dealer,Tiptronic,Third Owner
MAZDA Mazda 6,2005,553224,198000 km,Petrol,Dealer,Manual,First Owner
CHEVROLET Captiva,2015,1966776,60000 km,Diesel,Dealer,Automatic,Third Owner
CHEVROLET Cruze,2014,999180,60550 km,Diesel,Individual,Automatic,First Owner
FORD Escape,2008,111972,349288 km,Hybrid,Individual,Automatic,First Owner
ALFA ROMEO Giulietta,2013,1580628,85000 km,Petrol,Dealer,Tiptronic,Second Owner
CHEVROLET Orlando,2015,1145928,35762 km,Petrol,Dealer,Automatic,Third Owner
OPEL Astra H,2009,1001028,140000 km,Diesel,Dealer,Manual,Fourth & Above Owner
MERCEDES-BENZ GL 320,2008,3082128,172000 km,Diesel,Individual,Tiptronic,First Owner
BMW X5,2011,856128,332243 km,Diesel,Dealer,Automatic,Third Owner
TOYOTA Camry,2014,935172,179381 km,Hybrid,Individual,Automatic,First Owner
HYUNDAI Sonata,2015,895692,280622 km,LPG,Individual,Automatic,Second Owner
MERCEDES-BENZ E 350,2014,935172,238546 km,Diesel,Individual,Automatic,Second Owner
SSANGYONG REXTON,2013,2841132,146130 km,Diesel,Individual,Automatic,Second Owner
HYUNDAI Santa FE,2016,4673592,372623 km,Diesel,Dealer,Automatic,Second Owner
LEXUS IS 350,2010,2160144,192000 km,Petrol,Individual,Tiptronic,Fourth & Above Owner
NISSAN Tiida,2006,2520,0 km,Petrol,Individual,Automatic,Fourth & Above Owner
HONDA FIT,2013,1404396,154400 km,Hybrid,Dealer,Automatic,First Owner
OPEL Astra,1999,394800,145000 km,Petrol,Individual,Manual,Third Owner
FORD Focus,2014,1106448,134400 km,Petrol,Individual,Tiptronic,Second Owner
VAZ 2106,1991,294000,0 km,Petrol,Individual,Manual,Second Owner
HONDA FIT,2011,1053696,140000 km,Petrol,Dealer,Variator,Fourth & Above Owner
HYUNDAI Tucson,2017,3797640,123833 km,Diesel,Individual,Automatic,Fourth & Above Owner
BMW 318,2006,1132740,237000 km,Petrol,Individual,Manual,Second Owner
TOYOTA Ipsum,2002,790272,200000 km,LPG,Dealer,Tiptronic,Third Owner
CHEVROLET Captiva,2007,632268,77588 km,Diesel,Dealer,Automatic,First Owner
MERCEDES-BENZ E 320,2002,1475208,160000 km,Petrol,Individual,Tiptronic,First Owner
TOYOTA Prius,2011,1765008,268800 km,Petrol,Individual,Variator,First Owner
NISSAN Murano,2005,1712340,155200 km,CNG,Dealer,Automatic,First Owner
MERCEDES-BENZ E 220,1997,445200,312217 km,CNG,Individual,Tiptronic,Third Owner
SSANGYONG REXTON,2015,4179084,62575 km,Diesel,Dealer,Automatic,Third Owner
OPEL Astra,1999,408324,199090 km,Petrol,Individual,Manual,Third Owner
MERCEDES-BENZ Vito,2005,1185492,180000 km,Diesel,Dealer,Manual,Fourth & Above Owner
HYUNDAI H1,2016,3043740,109629 km,Diesel,Individual,Automatic,Second Owner
HONDA Insight,2011,59304,288704 km,Hybrid,Dealer,Automatic,Third Owner
TOYOTA Prius,2017,1369872,45488 km,Hybrid,Dealer,Automatic,First Owner
CHEVROLET Volt,2012,1685964,280000 km,Plug-in Hybrid,Dealer,Variator,Third Owner
LEXUS LS 460,2011,3642240,89867 km,Petrol,Dealer,Automatic,Second Owner
LEXUS GX 460,2010,3345636,155821 km,Petrol,Dealer,Automatic,Fourth & Above Owner
MAZDA Demio,2003,447804,0 km,Petrol,Individual,Automatic,First Owner
VOLKSWAGEN Tiguan,2014,2318232,113000 km,Petrol,Individual,Tiptronic,Fourth & Above Owner
HYUNDAI H1,2014,3099516,105461 km,Diesel,Dealer,Automatic,Third Owner
TOYOTA Aqua,2019,2396688,25000 km,Petrol,Individual,Automatic,First Owner
NISSAN Juke,2015,421512,111402 km,Petrol,Individual,Automatic,First Owner
HONDA Accord,2016,256872,90043 km,Petrol,Individual,Automatic,Third Owner
NISSAN Elgrand,2004,1317204,131000 km,LPG,Individual,Tiptronic,Third Owner
HYUNDAI Santa FE,2001,252000,2342 km,CNG,Individual,Tiptronic,Second Owner
HONDA Elysion,2006,1317204,120500 km,Petrol,Individual,Automatic,Third Owner
HYUNDAI Veloster,2013,1633296,73600 km,Petrol,Dealer,Automatic,Third Owner
HONDA FIT,2014,1844052,78400 km,Petrol,Individual,Variator,Third Owner
CHEVROLET Cruze,2017,26376,89896 km,Petrol,Individual,Automatic,First Owner
HYUNDAI Sonata,2015,1199436,176247 km,LPG,Individual,Automatic,Second Owner
HYUNDAI Santa FE,2016,4290300,106084 km,Diesel,Dealer,Automatic,First Owner
HYUNDAI Sonata,2012,355656,208627 km,Hybrid,Individual,Automatic,Third Owner
HONDA FIT,2005,724416,190000 km,Petrol,Individual,Variator,Second Owner
BMW 528,2012,3029460,184000 km,Petrol,Individual,Tiptronic,Third Owner
SSANGYONG Korando,2012,2075556,86651 km,Diesel,Dealer,Automatic,First Owner
TOYOTA Prius,2012,1712340,193600 km,Hybrid,Individual,Automatic,First Owner
TOYOTA Tacoma,2013,2291856,397915 km,Petrol,Dealer,Automatic,Third Owner
MERCEDES-BENZ GLA 250,2016,698124,109555 km,Petrol,Individual,Automatic,Second Owner
MERCEDES-BENZ E 350,2011,13188,377379 km,Diesel,Dealer,Automatic,First Owner
SSANGYONG Actyon,2016,3159324,76553 km,Petrol,Dealer,Automatic,Third Owner
SSANGYONG REXTON,2011,1704948,110000 km,Diesel,Dealer,Automatic,Fourth & Above Owner
LEXUS GS 450,2013,5268648,69500 km,Hybrid,Individual,Variator,Third Owner
MERCEDES-BENZ C 230,2006,1159116,218000 km,Petrol,Dealer,Tiptronic,Third Owner
CHEVROLET Captiva,2007,1238160,54000 km,Diesel,Dealer,Tiptronic,Second Owner
TOYOTA Prius,2010,1119552,236000 km,Hybrid,Dealer,Automatic,Third Owner
TOYOTA Camry,2014,460992,109798 km,Hybrid,Dealer,Automatic,Fourth & Above Owner
MAZDA 626,1994,218400,280000 km,Petrol,Individual,Manual,Third Owner
HYUNDAI Sonata,2010,1281588,147079 km,Petrol,Individual,Automatic,Fourth & Above Owner
TOYOTA Prius,2015,2634324,268800 km,Hybrid,Individual,Variator,First Owner
FORD Transit,1998,974736,180000 km,Diesel,Individual,Manual,Third Owner
MERCEDES-BENZ E 270,1999,803460,370000 km,Diesel,Dealer,Tiptronic,Second Owner
MERCEDES-BENZ C 300,2013,32928,51875 km,Petrol,Individual,Automatic,Third Owner
MAZDA Demio,2002,526848,165000 km,LPG,Dealer,Tiptronic,Fourth & Above Owner
FORD Transit,2005,2766036,150000 km,Diesel,Individual,Manual,Fourth & Above Owner
KIA Optima,2017,1975764,30400 km,Petrol,Individual,Tiptronic,Second Owner
HYUNDAI Sonata,2016,4077948,43000 km,Petrol,Individual,Automatic,Fourth & Above Owner
TOYOTA Camry,2014,32928,312786 km,Petrol,Dealer,Automatic,Third Owner
HONDA FIT,2001,711228,150346 km,Petrol,Individual,Variator,Fourth & Above Owner
AUDI A8,2014,3161172,68006 km,Diesel,Individual,Automatic,Third Owner
HONDA Civic,2014,191016,127669 km,Petrol,Individual,Automatic,Third Owner
BMW 318,2002,869316,145000 km,Petrol,Dealer,Tiptronic,Fourth & Above Owner
MERCEDES-BENZ CLA 250,2016,32928,55718 km,Petrol,Individual,Automatic,Second Owner
TOYOTA Prius,2014,355656,208702 km,Hybrid,Individual,Automatic,First Owner
HYUNDAI Santa FE,2014,3825528,55112 km,Diesel,Dealer,Automatic,Second Owner
NISSAN Micra,1996,184800,220000 km,CNG,Dealer,Manual,First Owner
SSANGYONG REXTON,2011,1619352,130663 km,Diesel,Individual,Automatic,Second Owner
CHEVROLET Cruze,2018,252,61000 km,Petrol,Individual,Tiptronic,Third Owner
